584703.28	6651468.10	 -126.07
584702.57	6651499.03	 -126.11
584701.86	6651529.96	 -126.17
584701.15	6651560.89	 -126.28
584700.44	6651591.82	 -126.68
584699.73	6651622.75	 -127.00
584699.02	6651653.68	 -127.00
584698.31	6651684.61	 -127.18
584697.60	6651715.54	 -127.39
584696.89	6651746.47	 -127.59
584696.18	6651777.40	 -127.77
584695.47	6651808.33	 -127.96
584694.76	6651839.26	 -128.00
584694.05	6651870.19	 -128.00
584693.34	6651901.12	 -128.00
584692.63	6651932.05	 -128.00
584691.92	6651962.98	 -128.00
584691.21	6651993.91	 -128.26
584690.50	6652024.84	 -128.57
584689.79	6652055.77	 -128.91
584689.08	6652086.70	 -129.00
584688.37	6652117.63	 -129.00
584687.66	6652148.56	 -129.00
584686.95	6652179.49	 -129.00
584686.24	6652210.42	 -129.10
584685.53	6652241.35	 -129.27
584684.82	6652272.28	 -129.43
584684.11	6652303.21	 -129.60
584683.40	6652334.14	 -129.78
584682.69	6652365.07	 -129.96
584681.98	6652396.00	 -130.00
584681.27	6652426.93	 -130.00
584680.56	6652457.86	 -130.00
584679.85	6652488.79	 -130.00
584679.14	6652519.72	 -130.00
584678.43	6652550.65	 -130.00
584677.72	6652581.58	 -130.00
584677.01	6652612.51	 -130.00
584676.30	6652643.44	 -130.00
584675.59	6652674.37	 -130.00
584674.88	6652705.30	 -130.00
584674.17	6652736.23	 -130.00
584673.46	6652767.16	 -130.00
584672.75	6652798.09	 -130.00
584672.04	6652829.02	 -130.00
584671.33	6652859.95	 -129.88
584670.62	6652890.88	 -129.76
584669.91	6652921.81	 -129.65
584669.20	6652952.74	 -129.54
584668.49	6652983.67	 -129.42
584667.78	6653014.60	 -129.31
584667.07	6653045.53	 -129.19
584666.36	6653076.46	 -129.08
584665.65	6653107.39	 -128.98
584664.94	6653138.32	 -128.93
584664.23	6653169.25	 -128.88
584663.52	6653200.18	 -128.84
584662.81	6653231.11	 -128.80
584662.10	6653262.04	 -129.01
584661.39	6653292.97	 -129.22
584660.68	6653323.90	 -129.23
584659.97	6653354.83	 -129.14
584659.26	6653385.76	 -129.04
584658.55	6653416.69	 -129.10
584657.84	6653447.62	 -129.25
584657.13	6653478.55	 -129.34
584656.42	6653509.48	 -129.28
584655.71	6653540.41	 -129.79
584655.00	6653571.34	 -130.30
584654.29	6653602.27	 -130.82
584653.58	6653633.20	 -130.80
584652.87	6653664.13	 -130.52
584652.16	6653695.06	 -130.08
584651.45	6653725.99	 -129.64
584650.74	6653756.92	 -129.21
584650.03	6653787.85	 -128.77
584649.32	6653818.78	 -128.34
584648.61	6653849.71	 -128.06
584647.90	6653880.64	 -128.17
584647.19	6653911.57	 -128.29
584646.48	6653942.50	 -128.40
584645.77	6653973.43	 -128.51
584645.06	6654004.36	 -128.63
584644.35	6654035.29	 -128.74
584846.55	6645901.07	 -110.00
584845.85	6645932.00	 -110.13
584845.14	6645962.93	 -110.38
584844.43	6645993.86	 -110.62
584843.72	6646024.79	 -110.88
584843.01	6646055.72	 -111.00
584842.30	6646086.65	 -111.00
584841.59	6646117.58	 -111.00
584840.88	6646148.51	 -111.00
584840.17	6646179.44	 -111.00
584839.46	6646210.37	 -111.00
584838.75	6646241.30	 -111.00
584838.04	6646272.23	 -111.00
584837.33	6646303.16	 -111.00
584836.62	6646334.09	 -111.00
584835.91	6646365.01	 -111.00
584835.20	6646395.94	 -111.00
584834.49	6646426.87	 -111.00
584833.78	6646457.80	 -110.96
584833.07	6646488.73	 -110.85
584832.36	6646519.66	 -110.90
584831.65	6646550.59	 -111.03
584830.94	6646581.52	 -111.14
584830.23	6646612.45	 -111.25
584829.52	6646643.38	 -111.35
584828.81	6646674.31	 -111.46
584828.10	6646705.24	 -111.57
584827.39	6646736.17	 -111.82
584826.68	6646767.10	 -112.00
584825.97	6646798.03	 -112.00
584825.26	6646828.96	 -112.00
